name,ccb,logmh,ccr,dedeg,fhi,morphel,modelu_rcorr,r50,fg,fc,fa,r90,modelu_j,den1mpc,grp,absrmag,grpcz,fmorphel,cz,radeg,logmstar
ECO09964,1.0,10.98,1.04,21.709,1,L,0.95,18.8,0,1,0,45.4,2.33,0.57,7130,-18.63,3970.9,1,3970.9,154.649,9.27
ECO09965,1.0,10.9,1.03,21.219,1,L,0.68,10.6,0,1,0,23.0,2.74,1.71,7131,-18.19,6873.9,1,6873.9,174.3,8.99
ECO09966,1.0,11.1,1.09,20.519,1,L,1.04,10.7,0,1,0,21.0,2.66,0.31,7132,-19.12,6492.5,1,6492.5,198.55,9.23
ECO09967,1.0,11.64,1.16,0.841,1,L,1.26,11.1,1,1,0,23.0,3.32,0.47,7092,-20.51,4619.8,1,4559.6,162.079,10.21
ECO09968,1.0,10.93,1.09,11.555,2,L,0.57,10.2,0,1,1,21.6,2.31,0.69,7133,-18.35,7043.4,1,7043.4,150.428,8.69
ECO09969,1.0,12.98,1.04,10.183,2,L,1.35,8.8,0,0,1,19.2,2.46,1.51,3885,-18.39,5219.1,1,5088.1,149.627,9.15
ECO09970,1.0,10.97,1.09,8.353,2,L,0.95,11.2,0,1,1,21.7,2.64,1.58,7134,-18.58,7002.1,1,7002.1,208.405,8.59
ECO09971,1.0,11.19,1.07,27.176,1,E,2.34,2.4,0,1,1,8.2,4.29,1.83,7135,-19.5,5493.9,2,5493.9,195.656,9.99
ECO09972,1.42,14.45,1.06,27.864,1,E,2.23,2.8,0,0,1,9.4,4.01,27.36,26,-18.53,6589.0,2,6298.1,194.897,9.57
ECO09973,1.0,11.08,1.05,26.704,1,E,2.41,3.0,0,1,1,18.4,3.91,11.15,7136,-19.07,6589.2,2,6589.2,194.085,9.79
ECO09974,1.42,14.45,1.06,27.716,1,E,2.32,2.6,0,0,1,9.2,4.17,16.33,26,-18.63,6589.0,2,7165.4,193.934,9.67
ECO09975,1.0,11.33,1.08,26.757,1,E,2.31,2.8,0,1,1,11.8,4.25,2.23,976,-19.51,5837.0,2,5749.7,194.007,10.03
ECO09976,1.0,11.23,1.1,9.475,2,E,1.47,4.7,0,1,1,12.7,3.55,1.13,7137,-19.66,5453.5,2,5453.5,144.978,9.93
ECO09977,1.0,11.0,1.0,0.344,1,E,2.41,2.4,1,1,0,6.1,4.56,0.5,7138,-18.69,6070.0,2,6070.0,154.823,9.79
ECO09978,1.0,11.6,1.13,26.77,1,L,1.71,7.1,0,1,1,24.3,3.43,1.89,7139,-20.61,6403.9,1,6379.4,162.195,10.21
ECO09979,1.0,11.36,1.08,10.895,1,L,1.66,6.0,1,1,1,14.8,3.68,0.75,7140,-20.11,7281.4,1,7281.4,184.111,10.01
ECO09980,1.0,11.66,1.05,5.11,2,L,0.73,8.1,1,1,1,17.6,2.01,0.95,7141,-20.9,7368.4,1,7368.4,214.158,9.69
ECO09981,1.0,11.49,1.13,8.588,2,L,1.0,7.6,0,1,1,17.4,3.09,0.23,7142,-20.48,4359.2,2,4359.2,237.136,9.93
ECO09982,1.0,10.78,1.45,-0.253,1,L,1.09,10.3,1,1,0,23.0,2.71,0.15,7143,-17.53,5860.0,1,5860.0,204.675,8.55
ECO09983,1.0,11.81,1.07,29.35,1,L,1.12,8.9,0,0,0,21.5,2.9,2.61,1409,-18.29,7234.6,1,7181.6,196.411,8.91
ECO09984,1.0,11.24,1.1,49.678,1,E,2.26,3.2,0,1,0,8.5,3.96,0.36,7144,-19.7,7141.7,1,7141.7,163.962,9.97
ECO09985,1.0,11.67,1.1,47.775,1,E,2.17,4.5,0,1,0,17.6,4.12,0.89,4616,-20.35,7291.7,2,7321.9,192.178,10.21
ECO09986,1.0,11.26,1.11,47.762,1,L,0.74,5.0,0,1,0,9.6,2.51,0.21,7145,-19.78,7075.3,1,7075.3,233.726,9.35
ECO09987,1.0,13.3,1.15,45.761,1,E,2.34,3.5,0,0,0,14.7,4.44,2.63,1347,-20.51,7174.4,2,7303.9,186.362,10.35
ECO09988,1.0,11.33,1.07,46.105,1,L,2.17,8.0,0,1,0,21.6,3.65,0.39,7146,-20.0,5876.7,2,5876.7,227.537,10.11
ECO09989,1.0,11.21,1.1,14.22,2,L,0.75,11.2,0,1,1,27.5,2.2,0.73,7147,-19.6,2853.1,1,2853.1,162.235,9.25
ECO09990,1.0,11.0,1.03,45.587,1,E,1.16,4.4,0,1,0,11.2,2.97,1.23,7148,-18.72,4869.1,1,4869.1,146.273,9.39
ECO09991,1.0,11.3,1.16,45.652,1,L,1.71,4.7,0,1,0,12.1,3.41,0.76,7149,-19.92,5881.1,2,5881.1,163.251,9.89
ECO09992,1.0,11.29,1.07,43.579,1,L,1.37,6.0,0,1,0,12.7,3.12,0.54,7150,-19.88,7230.4,2,7230.4,175.949,9.81
ECO09993,1.0,11.06,1.13,42.916,1,L,1.43,4.8,0,1,0,13.5,2.19,1.52,7151,-18.24,5625.2,1,5637.1,227.07,8.93
ECO09994,1.0,11.49,1.18,42.709,1,E,2.57,3.2,0,1,0,10.0,4.61,0.76,7152,-20.37,7349.6,2,7405.0,140.219,10.47
ECO09995,1.0,11.28,1.0,41.174,1,E,2.29,3.1,0,1,0,10.1,4.15,1.08,4048,-19.18,4310.0,2,4273.0,143.281,9.87
ECO09996,1.0,11.87,1.08,40.945,1,E,2.47,8.0,0,0,0,29.5,4.07,0.79,4177,-20.45,6987.1,1,6892.6,153.613,10.45
ECO09997,1.0,10.88,1.16,41.208,1,L,0.76,3.1,0,1,0,9.1,2.55,1.57,7153,-18.1,6897.8,1,6897.8,182.487,8.73
ECO09998,1.0,11.07,1.0,40.954,1,E,2.12,2.2,0,1,0,8.7,3.85,2.19,7154,-19.01,5548.9,1,5548.9,218.167,9.67
ECO09999,1.0,11.6,1.17,40.398,1,E,2.15,4.1,0,1,0,18.7,3.77,1.3,3978,-20.1,7231.5,2,7197.0,132.641,10.13
ECO10000,1.0,11.78,1.1,15.809,1,E,2.25,6.6,0,1,1,26.8,3.91,0.54,114,-20.7,5615.2,1,5628.4,162.309,10.39
ECO10001,1.0,11.0,1.1,40.084,1,L,1.01,3.2,0,1,0,5.9,2.89,0.58,7155,-18.69,6946.3,1,6946.3,151.029,9.09
ECO10002,1.0,10.91,1.16,40.661,1,L,0.78,6.1,0,1,0,14.5,2.62,0.29,7156,-18.24,3654.4,1,3654.4,220.175,8.75
ECO10003,1.0,11.31,1.06,39.605,1,L,2.3,5.6,0,1,0,15.6,4.15,0.27,7157,-19.95,7418.3,1,7418.3,130.988,10.17
ECO10004,1.0,11.2,1.07,39.282,1,E,2.37,2.8,0,1,0,8.1,4.32,0.96,7158,-19.56,6171.2,1,6171.2,181.069,10.01
ECO10005,1.0,11.08,1.12,39.468,1,L,1.35,4.6,0,1,0,14.1,3.27,0.51,7159,-19.05,7371.7,1,7371.7,193.776,9.39
ECO10006,1.0,12.14,1.06,38.182,1,E,2.14,2.9,0,0,0,10.2,3.77,1.05,3621,-19.4,6082.4,1,6060.2,144.176,9.81
ECO10007,1.0,11.17,1.1,37.995,1,E,1.07,3.1,0,1,0,10.0,3.27,0.5,7160,-19.44,6915.7,1,6915.7,178.802,9.57
ECO10008,1.0,11.11,1.11,37.824,1,E,1.53,2.8,0,1,0,8.8,3.63,0.17,7161,-19.17,7380.6,1,7380.6,190.32,9.43
ECO10009,1.0,10.85,1.19,38.018,1,L,0.85,3.4,0,1,0,6.8,2.73,0.28,7162,-17.94,6114.9,1,6114.9,191.105,8.67
ECO10010,1.0,11.21,1.09,38.666,1,E,1.99,4.5,0,1,0,12.2,3.67,1.01,7163,-19.58,6121.5,1,6121.5,204.544,9.89
ECO10011,1.0,13.08,1.01,16.218,1,E,2.33,12.0,0,1,0,48.1,4.12,2.15,547,-21.93,6330.9,2,6682.2,162.365,10.95
ECO10012,1.0,11.95,1.06,38.43,1,E,2.21,5.2,0,0,0,25.8,3.82,2.5,3390,-19.91,5700.9,2,5622.0,209.087,10.11
ECO10013,1.0,11.47,1.08,38.695,1,E,1.17,4.8,0,0,0,11.9,3.05,0.6,3670,-18.36,3844.0,1,3811.6,220.109,9.17
ECO10014,1.0,11.34,1.19,37.614,1,E,2.34,3.1,0,1,0,8.8,4.19,1.35,7164,-20.05,7045.3,1,7045.3,136.331,10.23
ECO10015,1.0,11.14,1.08,37.528,1,L,1.28,5.5,0,1,0,13.6,3.69,0.48,7165,-19.32,6345.5,2,6345.5,188.065,9.73
ECO10016,1.0,11.14,1.01,35.291,1,E,2.25,3.6,0,1,0,10.5,4.28,0.59,7166,-19.34,4868.1,1,4868.1,141.792,9.91
ECO10017,1.0,11.63,1.12,35.199,1,L,1.37,4.4,0,0,0,15.2,2.69,0.75,3657,-19.31,6189.5,1,6092.1,144.497,9.45
ECO10018,1.0,11.31,1.15,34.667,1,E,2.39,3.4,0,1,0,9.3,4.34,1.66,7167,-19.93,6545.0,1,6545.0,139.242,10.19
ECO10019,1.0,11.42,1.15,34.674,1,E,2.32,4.1,0,1,0,12.0,4.22,2.44,7168,-20.27,6993.1,2,6993.1,139.351,10.23
ECO10020,1.0,12.47,1.01,34.564,1,L,1.98,20.1,0,1,0,20.1,2.51,4.33,7169,-22.26,6839.0,1,6839.0,140.087,9.95
ECO10021,1.0,10.93,1.15,34.645,1,L,0.96,2.8,0,1,0,7.4,2.33,1.13,7170,-18.34,6776.3,1,6776.3,191.158,8.87
ECO10022,1.0,12.04,1.16,12.325,1,L,1.28,6.4,0,0,1,14.2,3.39,0.5,1022,-20.14,6919.3,1,7064.6,162.36,10.01
ECO10023,1.0,11.06,1.04,34.187,1,E,2.19,3.3,0,1,0,8.0,3.9,1.3,7171,-18.95,7034.4,1,7034.4,193.013,9.65
ECO10024,1.0,11.35,1.1,34.38,1,E,2.3,4.2,0,1,0,10.7,4.37,0.44,7172,-20.06,7355.2,2,7355.2,195.116,10.17
ECO10025,1.0,11.06,1.12,34.688,1,L,0.82,3.1,0,1,0,7.5,2.2,1.04,7173,-18.98,6996.8,1,6996.8,204.834,9.01
ECO10026,1.0,11.2,1.11,34.658,1,L,0.84,3.3,0,1,0,6.7,2.79,0.56,6618,-19.08,6630.3,1,6619.7,234.959,9.11
ECO10027,1.0,11.94,1.05,33.195,1,L,2.28,5.4,0,0,0,15.0,3.98,1.95,2997,-19.78,6349.9,1,6288.6,140.248,10.01
ECO10028,1.0,11.58,1.08,32.965,1,L,2.06,7.9,0,1,0,28.9,3.57,2.56,4965,-20.5,7149.5,1,7092.1,140.988,10.25
ECO10029,1.0,11.39,1.08,33.332,1,E,2.27,4.2,0,1,0,12.2,4.09,0.32,7174,-20.21,7432.1,2,7432.1,185.565,10.19
ECO10030,1.0,12.7,1.14,33.615,1,E,1.91,4.0,0,0,0,10.8,3.45,1.21,2931,-19.88,6937.0,2,6895.0,189.403,9.83
ECO10031,1.0,11.31,1.15,33.489,1,E,2.32,3.4,0,1,0,9.9,3.97,0.33,7175,-19.96,6829.5,1,6829.5,204.202,10.11
ECO10032,1.0,11.16,1.25,32.815,1,L,0.83,4.0,0,0,0,8.2,2.48,0.34,4878,-17.78,6732.9,1,6694.7,214.311,8.59
ECO10033,1.0,12.04,1.07,12.201,1,E,2.53,8.2,0,1,1,22.8,4.12,0.49,1022,-21.22,6919.3,1,6881.9,162.363,10.75
ECO10034,1.0,11.52,1.14,33.613,1,E,2.44,3.9,0,1,0,11.5,4.47,0.26,7176,-20.55,6787.2,2,6787.2,216.068,10.47
ECO10035,1.0,11.15,1.07,33.683,1,E,2.0,3.7,0,1,0,10.8,3.82,0.38,7177,-19.38,4604.5,2,4604.5,231.688,9.65
ECO10036,1.0,11.24,1.05,32.468,1,E,2.27,4.2,0,1,0,13.0,4.07,1.82,7178,-19.69,7034.2,1,7034.2,139.445,10.03
ECO10037,1.0,12.06,1.02,32.242,1,E,2.5,8.0,0,1,0,35.0,4.46,1.34,7179,-21.65,7013.1,2,7013.1,193.469,10.93
ECO10038,1.0,13.07,1.09,30.905,1,E,2.24,4.4,0,0,0,24.6,4.13,1.48,838,-20.81,6905.5,1,6916.1,139.157,10.51
ECO10039,1.0,11.23,1.08,31.401,1,E,1.28,3.7,0,1,0,12.4,3.22,2.33,7180,-19.65,6815.8,2,6815.8,181.662,9.73
ECO10040,1.0,11.17,1.1,31.301,1,L,0.86,4.0,0,1,0,12.0,2.82,1.94,7181,-19.45,7002.9,1,7002.9,182.246,9.39
ECO10041,1.0,11.33,1.14,31.625,1,L,1.24,5.7,0,1,0,15.2,3.22,1.03,537,-19.89,6952.6,1,7010.6,194.262,9.83
ECO10042,1.0,11.38,1.06,30.374,1,E,2.19,5.3,0,1,0,20.8,3.78,0.71,597,-19.92,6575.4,2,6526.8,147.094,10.11
ECO10043,1.0,11.23,1.07,29.867,1,E,2.32,3.2,0,1,0,9.4,3.99,0.26,7182,-19.67,7295.9,1,7295.9,171.111,10.07
ECO10044,1.0,13.08,1.0,16.239,1,L,2.27,18.2,0,0,0,67.0,3.65,2.08,547,-21.92,6330.9,1,6485.3,162.43,10.93
ECO10045,1.0,11.62,1.15,30.513,1,E,2.38,4.6,0,1,0,16.2,4.24,0.61,4634,-20.32,6348.9,2,6437.8,193.781,10.31
ECO10046,1.0,11.03,1.12,28.521,1,L,1.08,5.1,0,1,0,11.6,2.67,0.66,7183,-18.82,5552.5,1,5552.5,130.689,9.19
ECO10047,1.0,11.62,1.11,28.504,1,E,1.97,4.6,0,1,0,24.6,3.68,1.21,6379,-20.54,6994.4,2,6951.0,174.621,10.13
ECO10048,1.0,11.4,1.03,27.737,1,E,2.2,2.4,0,0,1,11.3,3.72,1.2,4530,-19.32,7029.8,2,7032.6,185.684,9.87
ECO10049,1.0,11.15,1.09,27.346,1,L,0.88,3.7,0,1,1,8.7,3.14,0.3,7184,-19.38,5110.3,1,5110.3,133.828,9.45
ECO10050,1.0,11.24,1.05,27.375,2,L,2.06,4.5,0,1,1,15.5,3.75,0.7,7185,-19.71,7246.2,2,7246.2,186.263,9.93
ECO10051,1.0,13.58,1.08,27.078,1,L,2.27,7.2,0,0,1,20.6,4.11,3.25,2919,-20.42,7278.7,1,7212.6,189.016,10.23
ECO10052,1.0,11.43,1.08,26.69,1,E,2.26,6.0,0,1,1,21.0,4.18,1.0,7186,-20.32,6656.6,1,6656.6,186.727,10.25
ECO10053,1.0,13.39,1.05,26.596,1,E,2.27,4.1,0,0,1,14.0,4.01,4.26,2918,-19.48,6584.5,2,6500.5,189.02,9.87
ECO10054,1.0,13.54,1.07,25.889,1,E,2.22,6.6,0,0,1,18.3,3.96,4.9,836,-19.19,4479.8,2,4829.8,216.811,9.83
ECO10055,1.0,12.32,1.0,36.342,1,L,2.2,17.8,0,1,0,36.3,3.75,1.13,6690,-21.98,7073.9,1,7178.4,162.53,10.93
ECO10056,1.0,11.4,1.12,25.488,1,L,2.13,19.2,0,1,1,61.9,1.54,3.16,7187,-20.24,6183.8,1,6183.8,155.532,10.21
ECO10057,1.0,11.94,1.05,25.172,1,E,2.13,4.4,0,0,1,13.7,3.82,2.09,6179,-19.67,6167.3,2,6155.6,162.75,9.97
ECO10058,1.0,11.12,1.13,24.796,2,L,1.08,5.5,0,1,1,18.8,2.91,0.82,7188,-19.22,6335.2,1,6335.2,180.813,9.41
ECO10059,1.0,13.35,1.1,25.471,1,E,2.26,3.2,0,0,1,11.2,4.03,4.27,1652,-19.6,6565.4,1,6824.6,182.199,9.95
ECO10060,1.0,11.32,1.16,24.942,1,E,2.32,2.9,0,1,1,10.8,4.18,0.97,7189,-19.98,6808.3,1,6808.3,186.966,10.19
ECO10061,1.0,12.14,1.09,25.675,1,E,2.05,3.4,0,0,1,10.1,3.93,4.53,841,-18.15,4479.8,2,4561.0,217.727,9.23
ECO10062,1.0,11.41,1.09,24.278,1,E,2.32,7.6,0,1,1,23.0,4.0,0.22,7190,-20.25,5578.4,1,5578.4,227.234,10.27
ECO10063,1.0,11.29,1.07,22.365,1,L,1.23,4.4,0,1,0,12.6,3.33,1.25,7191,-19.87,7458.1,1,7458.1,146.639,9.79
ECO10064,1.0,11.23,1.1,22.358,1,L,0.87,5.2,0,1,0,9.3,2.76,0.31,7192,-19.67,7116.3,2,7116.3,155.541,9.51
ECO10065,1.0,10.94,1.13,34.671,1,L,0.79,14.9,0,1,0,32.9,2.26,0.55,7193,-18.36,3170.4,2,3170.4,135.076,8.81
ECO10066,1.0,12.0,1.02,41.464,1,E,1.85,6.4,0,1,0,20.0,3.79,0.62,6891,-21.4,7127.3,1,7144.5,162.59,10.49
ECO10067,1.0,11.74,1.07,21.756,1,E,2.24,6.4,0,1,0,19.8,4.01,2.54,1681,-20.92,7272.2,2,7234.2,183.479,10.51
ECO10068,1.14,14.01,1.07,20.431,1,E,2.23,5.0,0,0,0,18.7,3.77,6.73,714,-19.93,6701.6,2,6496.7,180.983,10.11
ECO10069,1.0,11.22,1.12,18.584,1,L,0.81,3.3,0,1,0,10.0,3.0,0.56,7194,-19.63,6238.6,2,6238.6,131.543,9.55
ECO10070,1.0,11.3,1.09,18.343,1,E,2.17,3.2,0,1,0,16.7,3.86,1.11,5961,-19.67,6417.3,2,6383.6,178.005,9.97
ECO10071,1.0,11.05,1.14,18.132,1,E,0.93,5.5,0,1,0,28.4,1.97,0.32,7195,-18.92,4564.3,2,4564.3,235.789,8.91
ECO10072,1.0,11.02,1.03,16.193,1,E,1.97,2.6,0,1,0,11.2,3.31,1.26,7196,-18.79,6462.1,1,6462.1,161.145,9.47
ECO10073,1.0,11.42,1.08,16.261,1,L,2.16,6.9,0,1,0,22.3,3.9,2.08,7197,-20.2,6345.4,1,6364.7,162.128,10.09
ECO10074,1.0,11.87,1.12,15.954,1,E,2.18,3.5,0,0,1,11.4,4.01,1.22,4253,-19.85,6617.4,1,6442.1,162.829,9.99
ECO10075,1.0,11.73,1.16,15.067,1,E,2.05,3.2,0,1,1,18.9,3.52,1.0,156,-20.33,6680.6,1,6723.1,178.201,10.05
ECO10076,1.0,12.95,1.08,15.429,1,E,2.15,6.9,1,0,1,33.7,3.55,2.06,1328,-20.33,7003.1,2,6947.5,183.067,10.33
ECO10077,1.0,11.48,1.1,26.735,2,L,1.0,12.8,0,1,1,23.9,2.52,2.05,7198,-20.44,6410.8,1,6410.8,162.595,9.67
ECO10078,1.0,11.31,1.05,14.788,1,E,2.17,4.3,0,1,1,13.1,4.15,0.77,7199,-19.64,6552.1,2,6504.6,194.837,9.97
ECO10079,1.0,11.47,1.07,13.769,2,E,2.16,6.7,0,1,1,25.9,4.01,1.09,1080,-20.09,5421.6,2,5452.0,155.514,10.17
ECO10080,1.0,11.3,1.1,13.942,1,E,2.12,3.9,0,1,1,12.1,3.81,0.46,7200,-19.9,6725.7,1,6725.7,197.808,10.01
ECO10081,1.0,13.67,1.06,14.003,1,E,2.18,4.2,0,0,1,11.0,3.85,3.87,1431,-19.15,7029.9,1,7081.6,201.145,9.73
ECO10082,1.0,11.5,1.08,13.872,1,E,2.23,6.8,0,1,1,25.8,3.72,1.02,7201,-20.49,6466.2,2,6466.2,206.062,10.29
ECO10083,1.0,11.24,1.12,12.952,1,E,2.12,4.5,0,1,1,12.4,3.86,0.49,7202,-19.72,6727.4,1,6727.4,162.727,10.01
ECO10084,1.0,11.4,1.08,13.312,2,L,1.07,4.3,0,1,1,10.5,3.07,0.54,7203,-19.69,6672.0,1,6685.7,162.775,9.61
ECO10085,1.0,11.51,1.18,13.625,1,E,2.31,3.3,0,1,1,15.8,4.22,0.65,7204,-20.08,6739.0,1,6710.1,198.816,10.23
ECO10086,1.0,11.51,1.07,13.542,1,E,2.01,3.3,0,0,1,10.5,3.87,0.63,7204,-19.34,6739.0,1,6768.0,198.833,9.59
ECO10087,1.0,11.24,1.08,13.108,2,L,1.16,5.4,0,1,1,11.6,3.07,1.56,7205,-19.71,7335.6,2,7335.6,202.127,9.75
ECO10088,1.0,11.21,1.1,3.513,1,L,0.74,6.9,1,1,0,14.6,2.5,0.57,7206,-19.6,6435.3,2,6435.3,162.572,9.41
ECO10089,1.0,11.37,1.08,12.484,1,E,2.0,5.0,0,1,1,12.4,3.92,1.17,7207,-20.14,7227.7,2,7227.7,201.37,10.09
ECO10090,1.0,11.32,1.1,10.931,1,E,1.13,3.4,0,1,1,14.7,2.7,0.91,1052,-19.38,5636.2,1,5695.9,143.463,9.55
ECO10091,1.0,11.03,1.11,10.831,2,E,0.95,4.1,0,1,1,10.8,2.88,0.86,7208,-18.43,4041.5,1,3918.1,210.501,9.03
ECO10092,1.0,11.2,1.1,11.145,1,L,0.79,4.1,0,1,1,9.9,2.86,0.6,7209,-19.55,7460.5,1,7460.5,211.726,9.39
ECO10093,1.0,10.96,1.13,10.796,2,L,0.73,4.9,0,1,1,10.8,2.29,0.57,7210,-18.52,4791.7,1,4791.7,212.206,8.87
ECO10094,1.0,13.77,1.1,10.791,1,E,2.21,6.0,0,0,1,30.7,4.0,2.33,3551,-20.23,7129.7,2,7001.3,214.257,10.25
ECO10095,1.0,10.85,1.05,9.985,2,E,2.41,3.7,0,1,1,9.1,4.54,1.08,7211,-17.93,2923.6,1,2923.6,146.081,9.41
ECO10096,1.0,11.33,1.07,9.926,1,L,2.07,6.3,0,1,1,13.0,3.81,0.93,7212,-20.01,6599.8,2,6599.8,202.044,10.03
ECO10097,1.0,11.33,1.08,10.176,2,L,1.51,6.0,0,1,1,18.5,3.47,0.25,7213,-19.99,7188.5,1,7188.5,207.045,9.75
ECO10098,1.0,11.27,1.07,8.747,1,L,1.22,10.0,1,1,1,19.1,3.38,0.52,7214,-19.83,5755.8,2,5755.8,162.589,10.07
ECO10099,1.0,11.15,1.1,10.152,1,L,1.16,3.9,0,1,1,8.4,3.01,1.7,7215,-19.34,7265.6,1,7265.6,212.658,9.45
ECO10100,1.0,11.32,1.07,10.633,1,E,2.28,3.8,0,1,1,12.5,4.13,0.28,7216,-19.96,6672.8,1,6672.8,214.129,10.15
ECO10101,1.0,13.77,1.12,10.612,1,E,2.29,2.8,0,0,1,10.0,4.06,2.53,3551,-19.82,7129.7,2,6939.0,214.3,10.09
ECO10102,1.0,12.76,1.04,9.649,1,E,2.09,4.1,0,0,1,15.0,3.66,1.81,1051,-18.8,3073.6,2,3261.4,143.774,9.59
ECO10103,1.0,12.89,1.19,8.838,1,E,2.49,3.0,0,0,1,10.3,4.44,2.53,21,-20.42,6288.2,2,6236.0,175.603,10.43
ECO10104,1.0,11.53,1.07,9.167,1,E,2.04,3.5,1,0,1,15.5,3.53,2.8,1833,-19.23,6027.2,1,6174.1,210.345,9.71
ECO10105,1.0,11.66,1.14,9.197,1,E,2.21,3.2,1,0,1,11.1,3.83,3.32,3494,-19.87,7132.6,1,6983.9,212.143,10.03
ECO10106,1.0,11.55,1.12,8.073,1,E,2.29,2.9,0,1,1,8.7,4.19,2.56,1123,-19.86,7050.1,2,7113.1,203.872,10.09
ECO10107,1.0,11.62,1.09,7.538,1,E,2.15,4.7,1,1,1,20.3,3.67,2.99,3565,-20.16,7220.4,2,7167.4,214.918,10.21
ECO10108,1.0,11.09,1.13,5.566,2,L,0.86,3.4,1,1,1,7.6,2.32,0.59,7217,-19.11,7084.8,1,7084.8,147.325,9.07
ECO10109,1.0,11.43,1.08,20.334,1,E,2.13,4.1,0,1,0,13.9,4.03,0.16,7218,-20.31,4487.3,1,4487.3,162.631,10.19
ECO10110,1.0,11.36,1.15,4.961,1,E,2.32,3.4,1,1,1,11.2,4.33,0.7,7219,-20.08,6714.8,1,6714.8,157.208,10.19
ECO10111,1.0,11.38,1.09,5.544,1,L,0.72,2.7,1,1,1,5.7,2.32,1.18,5646,-19.24,7047.6,1,7025.2,203.019,9.03
ECO10112,1.0,11.08,1.12,4.411,2,L,1.35,4.6,1,1,1,9.5,3.21,0.84,7220,-19.07,5791.5,1,5791.5,146.398,9.45
ECO10113,1.0,11.2,1.07,4.377,1,L,2.15,4.6,1,1,1,12.3,3.79,1.66,7221,-19.57,6478.2,1,6478.2,165.383,9.89
ECO10114,1.0,11.12,1.06,4.221,1,E,0.97,3.2,1,1,1,7.3,3.17,0.41,7222,-19.23,6233.6,1,6233.6,173.781,9.55
ECO10115,1.0,11.01,1.1,4.269,2,L,0.84,3.2,1,1,1,7.7,2.98,0.65,7223,-18.76,5938.1,1,5938.1,175.079,9.15
ECO10116,1.0,12.27,1.11,3.756,1,E,1.27,3.5,1,0,0,10.3,2.91,1.16,2692,-18.19,5602.4,1,5515.3,180.901,9.03
ECO10117,1.0,11.08,1.13,4.532,2,L,1.23,7.9,1,1,1,27.4,2.63,0.96,7224,-19.08,6988.3,1,6988.3,196.117,9.37
ECO10118,1.0,11.2,1.12,3.125,1,L,1.09,3.4,1,1,0,7.6,3.23,1.52,7225,-19.54,6618.1,1,6618.1,151.584,9.53
ECO10119,1.0,11.65,1.06,2.992,1,E,1.58,4.4,1,0,0,15.5,3.55,0.56,741,-19.76,6546.7,1,6485.0,184.723,9.85
ECO10120,1.0,11.38,1.08,15.912,1,L,1.82,7.4,0,1,1,19.6,3.38,1.3,7226,-20.17,6202.2,2,6202.2,162.636,9.95
ECO10121,1.0,11.1,1.07,3.522,1,E,2.1,2.8,1,1,0,11.7,3.87,0.96,7227,-19.17,7225.1,2,7225.1,207.244,9.71
ECO10122,1.0,11.18,1.06,2.556,1,E,2.09,4.5,1,1,0,20.3,3.42,0.88,7228,-19.47,5479.7,2,5479.7,161.559,9.87
ECO10123,1.0,11.26,1.1,2.47,1,E,2.3,3.4,1,1,0,9.6,4.04,0.22,7229,-19.78,6610.9,2,6610.9,207.999,10.07
ECO10124,1.0,11.3,1.14,2.275,1,L,0.85,8.8,1,1,0,23.9,2.03,0.94,7230,-19.9,7290.4,2,7290.4,210.367,9.55
ECO10125,1.0,10.82,1.22,0.392,1,E,0.99,4.0,1,1,0,13.8,2.62,0.17,7231,-17.76,3212.8,1,3212.8,134.815,8.71
ECO10126,1.0,11.55,1.16,-0.175,1,E,2.29,5.1,1,1,0,16.1,4.04,0.61,7232,-20.63,7291.0,1,7291.0,168.011,10.45
ECO10127,1.0,10.93,1.12,-0.979,1,L,0.76,4.0,1,1,0,7.5,2.24,0.25,7233,-18.32,3807.5,1,3807.5,168.044,8.65
ECO10128,1.0,11.28,1.1,29.3,1,E,2.16,8.1,0,1,0,24.9,3.78,6.75,7234,-19.84,6648.3,2,6648.3,194.085,10.03
ECO10129,1.0,11.05,1.05,28.872,1,L,2.19,5.0,0,1,0,12.3,3.7,4.06,7235,-18.93,7155.4,2,7155.4,195.316,9.65
ECO10130,1.0,13.07,1.05,29.323,1,E,2.2,4.0,0,0,0,14.4,3.95,3.75,3050,-19.6,7148.6,2,7131.4,195.483,9.93
ECO10131,1.0,13.47,1.08,8.76,1,E,2.37,5.9,1,0,1,28.0,4.35,4.04,195,-20.79,6361.0,1,6537.6,162.628,10.55
ECO10132,1.0,10.96,1.06,29.487,1,E,2.14,2.8,0,1,0,9.3,3.94,3.37,7236,-18.5,7091.0,2,7091.0,195.616,9.55
ECO10133,1.0,10.77,1.41,6.929,1,L,1.16,3.8,0,1,1,7.7,3.09,0.25,7237,-17.51,5825.0,1,5825.0,198.981,8.65
ECO10134,1.0,10.84,1.22,31.456,1,E,0.73,2.1,0,1,0,6.0,2.56,0.92,7238,-17.86,7178.5,1,7178.5,195.859,8.45
ECO10135,1.0,11.26,1.12,23.936,1,L,0.94,8.1,0,1,0,16.1,2.13,0.78,6113,-19.38,6071.0,1,6014.2,144.317,9.21
ECO10136,1.42,14.45,1.14,28.17,1,L,0.92,5.1,1,0,0,11.6,2.25,24.92,26,-18.17,6589.0,1,6937.5,194.46,8.61
ECO10137,1.0,11.01,1.09,45.677,1,L,1.12,9.5,0,1,0,19.1,2.93,0.29,7239,-18.75,6009.5,1,6009.5,179.703,9.15
